"","cowcode","year","cyear","cntyr","scode","country","un_region","un_continent","reg_id","demo_nr","demo_r","regime_r","regime_nr","duration_nr","duration_r","personal","personal2","lindex","exname","change","tdate","trans","occup","interreg","gwf_casename","gwf_startdate","gwf_enddate","gwf_spell","gwf_duration","gwf_fail","gwf_fail_subsregime","gwf_fail_type","gwf_fail_violent","gwf_regimetype","gwf_party","gwf_personal","gwf_military","gwf_monarch"
"3345",702,2010,7022010,"Tajikistan 2010","TAJ","Tajikistan","Central Asia","Asia",70201,0,0,"Multiparty","Multiparty",20,19,1,1,1,"Imomali Rakhmonov",0,"",0,0,0,"Tajikistan 91-NA","09/09/1991","31/12/2010",19,19,0,0,0,0,"personal",0,1,0,0
"3346",703,1992,7031992,"Kyrgyzstan 1992","KYR","Kyrgyzstan","Central Asia","Asia",70301,0,0,"Multiparty","Multiparty",2,1,1,1,1,"Askar Akayev",0,"",0,0,0,"Kyrgyzstan 91-05","31/08/1991","24/03/2005",14,1,0,0,0,0,"personal",0,1,0,0
"3347",703,1993,7031993,"Kyrgyzstan 1993","KYR","Kyrgyzstan","Central Asia","Asia",70301,0,0,"Multiparty","Multiparty",3,2,1,1,1,"Askar Akayev",0,"",0,0,0,"Kyrgyzstan 91-05","31/08/1991","24/03/2005",14,2,0,0,0,0,"personal",0,1,0,0
"3348",703,1994,7031994,"Kyrgyzstan 1994","KYR","Kyrgyzstan","Central Asia","Asia",70301,0,0,"Multiparty","Multiparty",4,3,1,1,1,"Askar Akayev",0,"",0,0,0,"Kyrgyzstan 91-05","31/08/1991","24/03/2005",14,3,0,0,0,0,"personal",0,1,0,0
"3349",703,1995,7031995,"Kyrgyzstan 1995","KYR","Kyrgyzstan","Central Asia","Asia",70301,0,0,"Multiparty","Multiparty",5,4,1,1,1,"Askar Akayev",0,"",0,0,0,"Kyrgyzstan 91-05","31/08/1991","24/03/2005",14,4,0,0,0,0,"personal",0,1,0,0
"3350",703,1996,7031996,"Kyrgyzstan 1996","KYR","Kyrgyzstan","Central Asia","Asia",70301,0,0,"Multiparty","Multiparty",6,5,1,1,1,"Askar Akayev",0,"",0,0,0,"Kyrgyzstan 91-05","31/08/1991","24/03/2005",14,5,0,0,0,0,"personal",0,1,0,0
"3351",703,1997,7031997,"Kyrgyzstan 1997","KYR","Kyrgyzstan","Central Asia","Asia",70301,0,0,"Multiparty","Multiparty",7,6,1,1,1,"Askar Akayev",0,"",0,0,0,"Kyrgyzstan 91-05","31/08/1991","24/03/2005",14,6,0,0,0,0,"personal",0,1,0,0
"3352",703,1998,7031998,"Kyrgyzstan 1998","KYR","Kyrgyzstan","Central Asia","Asia",70301,0,0,"Multiparty","Multiparty",8,7,1,1,1,"Askar Akayev",0,"",0,0,0,"Kyrgyzstan 91-05","31/08/1991","24/03/2005",14,7,0,0,0,0,"personal",0,1,0,0
"3353",703,1999,7031999,"Kyrgyzstan 1999","KYR","Kyrgyzstan","Central Asia","Asia",70301,0,0,"Multiparty","Multiparty",9,8,1,1,1,"Askar Akayev",0,"",0,0,0,"Kyrgyzstan 91-05","31/08/1991","24/03/2005",14,8,0,0,0,0,"personal",0,1,0,0
"3354",703,2000,7032000,"Kyrgyzstan 2000","KYR","Kyrgyzstan","Central Asia","Asia",70301,0,0,"Multiparty","Multiparty",10,9,1,1,1,"Askar Akayev",0,"",0,0,0,"Kyrgyzstan 91-05","31/08/1991","24/03/2005",14,9,0,0,0,0,"personal",0,1,0,0
"3355",703,2001,7032001,"Kyrgyzstan 2001","KYR","Kyrgyzstan","Central Asia","Asia",70301,0,0,"Multiparty","Multiparty",11,10,1,1,1,"Askar Akayev",0,"",0,0,0,"Kyrgyzstan 91-05","31/08/1991","24/03/2005",14,10,0,0,0,0,"personal",0,1,0,0
"3356",703,2002,7032002,"Kyrgyzstan 2002","KYR","Kyrgyzstan","Central Asia","Asia",70301,0,0,"Multiparty","Multiparty",12,11,1,1,1,"Askar Akayev",0,"",0,0,0,"Kyrgyzstan 91-05","31/08/1991","24/03/2005",14,11,0,0,0,0,"personal",0,1,0,0
"3357",703,2003,7032003,"Kyrgyzstan 2003","KYR","Kyrgyzstan","Central Asia","Asia",70301,0,0,"Multiparty","Multiparty",13,12,1,1,1,"Askar Akayev",0,"",0,0,0,"Kyrgyzstan 91-05","31/08/1991","24/03/2005",14,12,0,0,0,0,"personal",0,1,0,0
"3358",703,2004,7032004,"Kyrgyzstan 2004","KYR","Kyrgyzstan","Central Asia","Asia",70301,0,0,"Multiparty","Multiparty",14,13,1,1,1,"Askar Akayev",0,"",0,0,0,"Kyrgyzstan 91-05","31/08/1991","24/03/2005",14,13,0,0,0,0,"personal",0,1,0,0
"3359",703,2005,7032005,"Kyrgyzstan 2005","KYR","Kyrgyzstan","Central Asia","Asia",70301,0,0,"Multiparty","Multiparty",15,14,1,1,0.867346939,"Feliks Kulov",0,"",0,0,0,"Kyrgyzstan 91-05","31/08/1991","24/03/2005",14,14,1,2,4,2,"personal",0,1,0,0
"3360",703,2006,7032006,"Kyrgyzstan 2006","KYR","Kyrgyzstan","Central Asia","Asia",70301,0,0,"Multiparty","Multiparty",16,15,0,0,0.768888889,"Feliks Kulov",0,"",0,0,0,"Kyrgyzstan 05-10","07/10/2005","04/08/2010",5,1,0,0,0,0,"personal",0,1,0,0
"3361",703,2007,7032007,"Kyrgyzstan 2007","KYR","Kyrgyzstan","Central Asia","Asia",70301,0,0,"Multiparty","Multiparty",17,16,1,1,0.6796875,"Igor Chudinov",0,"",0,0,0,"Kyrgyzstan 05-10","07/10/2005","04/08/2010",5,2,0,0,0,0,"personal",0,1,0,0
"3362",703,2008,7032008,"Kyrgyzstan 2008","KYR","Kyrgyzstan","Central Asia","Asia",70301,0,0,"Multiparty","Multiparty",18,17,1,1,0.612456747,"Igor Chudinov",0,"",0,0,0,"Kyrgyzstan 05-10","07/10/2005","04/08/2010",5,3,0,0,0,0,"personal",0,1,0,0
"3363",703,2009,7032009,"Kyrgyzstan 2009","KYR","Kyrgyzstan","Central Asia","Asia",70301,0,0,"Multiparty","Multiparty",19,18,1,1,0.549382716,"Daniyar Usenov",0,"",0,0,0,"Kyrgyzstan 05-10","07/10/2005","04/08/2010",5,4,0,0,0,0,"personal",0,1,0,0
"3364",703,2010,7032010,"Kyrgyzstan 2010","KYR","Kyrgyzstan","Central Asia","Asia",70302,1,0,"Multiparty","Democracy",20,19,NA,NA,NA,"Almazbek Atambayev",1,"12.17.2010",1,0,0,"Kyrgyzstan 05-10","07/10/2005","04/08/2010",5,5,1,2,4,3,"personal",0,1,0,0
"3365",704,1992,7041992,"Uzbekistan 1992","UZB","Uzbekistan","Central Asia","Asia",70401,0,0,"Single Party","Single Party",2,1,2,2,1,"Islam Karimov",0,"",0,0,0,"Uzbekistan 91-NA","31/08/1991","31/12/2010",19,1,0,0,0,0,"party-personal",1,0,0,0
"3366",704,1993,7041993,"Uzbekistan 1993","UZB","Uzbekistan","Central Asia","Asia",70401,0,0,"Single Party","Single Party",3,2,2,2,1,"Islam Karimov",0,"",0,0,0,"Uzbekistan 91-NA","31/08/1991","31/12/2010",19,2,0,0,0,0,"party-personal",1,0,0,0
"3367",704,1994,7041994,"Uzbekistan 1994","UZB","Uzbekistan","Central Asia","Asia",70401,0,0,"Single Party","Single Party",4,3,2,2,1,"Islam Karimov",0,"",0,0,0,"Uzbekistan 91-NA","31/08/1991","31/12/2010",19,3,0,0,0,0,"party-personal",1,0,0,0
"3368",704,1995,7041995,"Uzbekistan 1995","UZB","Uzbekistan","Central Asia","Asia",70402,0,0,"Multiparty","Multiparty",1,1,2,2,1,"Islam Karimov",1,"01.00.1995",0,0,0,"Uzbekistan 91-NA","31/08/1991","31/12/2010",19,4,0,0,0,0,"party-personal",1,0,0,0
"3369",704,1996,7041996,"Uzbekistan 1996","UZB","Uzbekistan","Central Asia","Asia",70402,0,0,"Multiparty","Multiparty",2,2,2,2,1,"Islam Karimov",0,"",0,0,0,"Uzbekistan 91-NA","31/08/1991","31/12/2010",19,5,0,0,0,0,"party-personal",1,0,0,0
"3370",704,1997,7041997,"Uzbekistan 1997","UZB","Uzbekistan","Central Asia","Asia",70402,0,0,"Multiparty","Multiparty",3,3,2,2,1,"Islam Karimov",0,"",0,0,0,"Uzbekistan 91-NA","31/08/1991","31/12/2010",19,6,0,0,0,0,"party-personal",1,0,0,0
"3371",704,1998,7041998,"Uzbekistan 1998","UZB","Uzbekistan","Central Asia","Asia",70402,0,0,"Multiparty","Multiparty",4,4,2,2,1,"Islam Karimov",0,"",0,0,0,"Uzbekistan 91-NA","31/08/1991","31/12/2010",19,7,0,0,0,0,"party-personal",1,0,0,0
"3372",704,1999,7041999,"Uzbekistan 1999","UZB","Uzbekistan","Central Asia","Asia",70402,0,0,"Multiparty","Multiparty",5,5,2,2,1,"Islam Karimov",0,"",0,0,0,"Uzbekistan 91-NA","31/08/1991","31/12/2010",19,8,0,0,0,0,"party-personal",1,0,0,0
"3373",704,2000,7042000,"Uzbekistan 2000","UZB","Uzbekistan","Central Asia","Asia",70402,0,0,"Multiparty","Multiparty",6,6,2,2,1,"Islam Karimov",0,"",0,0,0,"Uzbekistan 91-NA","31/08/1991","31/12/2010",19,9,0,0,0,0,"party-personal",1,0,0,0
"3374",704,2001,7042001,"Uzbekistan 2001","UZB","Uzbekistan","Central Asia","Asia",70402,0,0,"Multiparty","Multiparty",7,7,2,2,1,"Islam Karimov",0,"",0,0,0,"Uzbekistan 91-NA","31/08/1991","31/12/2010",19,10,0,0,0,0,"party-personal",1,0,0,0
"3375",704,2002,7042002,"Uzbekistan 2002","UZB","Uzbekistan","Central Asia","Asia",70402,0,0,"Multiparty","Multiparty",8,8,2,2,1,"Islam Karimov",0,"",0,0,0,"Uzbekistan 91-NA","31/08/1991","31/12/2010",19,11,0,0,0,0,"party-personal",1,0,0,0
"3376",704,2003,7042003,"Uzbekistan 2003","UZB","Uzbekistan","Central Asia","Asia",70402,0,0,"Multiparty","Multiparty",9,9,2,2,1,"Islam Karimov",0,"",0,0,0,"Uzbekistan 91-NA","31/08/1991","31/12/2010",19,12,0,0,0,0,"party-personal",1,0,0,0
"3377",704,2004,7042004,"Uzbekistan 2004","UZB","Uzbekistan","Central Asia","Asia",70402,0,0,"Multiparty","Multiparty",10,10,2,2,1,"Islam Karimov",0,"",0,0,0,"Uzbekistan 91-NA","31/08/1991","31/12/2010",19,13,0,0,0,0,"party-personal",1,0,0,0
"3378",704,2005,7042005,"Uzbekistan 2005","UZB","Uzbekistan","Central Asia","Asia",70402,0,0,"Multiparty","Multiparty",11,11,2,2,1,"Islam Karimov",0,"",0,0,0,"Uzbekistan 91-NA","31/08/1991","31/12/2010",19,14,0,0,0,0,"party-personal",1,0,0,0
"3379",704,2006,7042006,"Uzbekistan 2006","UZB","Uzbekistan","Central Asia","Asia",70402,0,0,"Multiparty","Multiparty",12,12,2,2,1,"Islam Karimov",0,"",0,0,0,"Uzbekistan 91-NA","31/08/1991","31/12/2010",19,15,0,0,0,0,"party-personal",1,0,0,0
"3380",704,2007,7042007,"Uzbekistan 2007","UZB","Uzbekistan","Central Asia","Asia",70402,0,0,"Multiparty","Multiparty",13,13,2,2,1,"Islam Karimov",0,"",0,0,0,"Uzbekistan 91-NA","31/08/1991","31/12/2010",19,16,0,0,0,0,"party-personal",1,0,0,0
"3381",704,2008,7042008,"Uzbekistan 2008","UZB","Uzbekistan","Central Asia","Asia",70402,0,0,"Multiparty","Multiparty",14,14,2,2,1,"Islam Karimov",0,"",0,0,0,"Uzbekistan 91-NA","31/08/1991","31/12/2010",19,17,0,0,0,0,"party-personal",1,0,0,0
"3382",704,2009,7042009,"Uzbekistan 2009","UZB","Uzbekistan","Central Asia","Asia",70402,0,0,"Multiparty","Multiparty",15,15,2,2,1,"Islam Karimov",0,"",0,0,0,"Uzbekistan 91-NA","31/08/1991","31/12/2010",19,18,0,0,0,0,"party-personal",1,0,0,0
"3383",704,2010,7042010,"Uzbekistan 2010","UZB","Uzbekistan","Central Asia","Asia",70402,0,0,"Multiparty","Multiparty",16,16,2,2,1,"Islam Karimov",0,"",0,0,0,"Uzbekistan 91-NA","31/08/1991","31/12/2010",19,19,0,0,0,0,"party-personal",1,0,0,0
"3384",705,1992,7051992,"Kazakhstan 1992","KZK","Kazakhstan","Central Asia","Asia",70501,0,0,"Multiparty","Multiparty",2,1,1,1,1,"Nursultan Nazarbayev",0,"",0,0,0,"Kazakhstan 91-NA","16/12/1991","31/12/2010",19,1,0,0,0,0,"personal",0,1,0,0
"3385",705,1993,7051993,"Kazakhstan 1993","KZK","Kazakhstan","Central Asia","Asia",70501,0,0,"Multiparty","Multiparty",3,2,1,1,1,"Nursultan Nazarbayev",0,"",0,0,0,"Kazakhstan 91-NA","16/12/1991","31/12/2010",19,2,0,0,0,0,"personal",0,1,0,0
"3386",705,1994,7051994,"Kazakhstan 1994","KZK","Kazakhstan","Central Asia","Asia",70501,0,0,"Multiparty","Multiparty",4,3,1,1,1,"Nursultan Nazarbayev",0,"",0,0,0,"Kazakhstan 91-NA","16/12/1991","31/12/2010",19,3,0,0,0,0,"personal",0,1,0,0
"3387",705,1995,7051995,"Kazakhstan 1995","KZK","Kazakhstan","Central Asia","Asia",70501,0,0,"Multiparty","Multiparty",5,4,1,1,1,"Nursultan Nazarbayev",0,"",0,0,0,"Kazakhstan 91-NA","16/12/1991","31/12/2010",19,4,0,0,0,0,"personal",0,1,0,0
"3388",705,1996,7051996,"Kazakhstan 1996","KZK","Kazakhstan","Central Asia","Asia",70501,0,0,"Multiparty","Multiparty",6,5,1,1,1,"Nursultan Nazarbayev",0,"",0,0,0,"Kazakhstan 91-NA","16/12/1991","31/12/2010",19,5,0,0,0,0,"personal",0,1,0,0
"3389",705,1997,7051997,"Kazakhstan 1997","KZK","Kazakhstan","Central Asia","Asia",70501,0,0,"Multiparty","Multiparty",7,6,1,1,1,"Nursultan Nazarbayev",0,"",0,0,0,"Kazakhstan 91-NA","16/12/1991","31/12/2010",19,6,0,0,0,0,"personal",0,1,0,0
"3390",705,1998,7051998,"Kazakhstan 1998","KZK","Kazakhstan","Central Asia","Asia",70501,0,0,"Multiparty","Multiparty",8,7,1,1,1,"Nursultan Nazarbayev",0,"",0,0,0,"Kazakhstan 91-NA","16/12/1991","31/12/2010",19,7,0,0,0,0,"personal",0,1,0,0
"3391",705,1999,7051999,"Kazakhstan 1999","KZK","Kazakhstan","Central Asia","Asia",70501,0,0,"Multiparty","Multiparty",9,8,1,1,1,"Nursultan Nazarbayev",0,"",0,0,0,"Kazakhstan 91-NA","16/12/1991","31/12/2010",19,8,0,0,0,0,"personal",0,1,0,0
"3392",705,2000,7052000,"Kazakhstan 2000","KZK","Kazakhstan","Central Asia","Asia",70501,0,0,"Multiparty","Multiparty",10,9,1,1,1,"Nursultan Nazarbayev",0,"",0,0,0,"Kazakhstan 91-NA","16/12/1991","31/12/2010",19,9,0,0,0,0,"personal",0,1,0,0
"3393",705,2001,7052001,"Kazakhstan 2001","KZK","Kazakhstan","Central Asia","Asia",70501,0,0,"Multiparty","Multiparty",11,10,1,1,1,"Nursultan Nazarbayev",0,"",0,0,0,"Kazakhstan 91-NA","16/12/1991","31/12/2010",19,10,0,0,0,0,"personal",0,1,0,0
"3394",705,2002,7052002,"Kazakhstan 2002","KZK","Kazakhstan","Central Asia","Asia",70501,0,0,"Multiparty","Multiparty",12,11,1,1,1,"Nursultan Nazarbayev",0,"",0,0,0,"Kazakhstan 91-NA","16/12/1991","31/12/2010",19,11,0,0,0,0,"personal",0,1,0,0
"3395",705,2003,7052003,"Kazakhstan 2003","KZK","Kazakhstan","Central Asia","Asia",70501,0,0,"Multiparty","Multiparty",13,12,1,1,1,"Nursultan Nazarbayev",0,"",0,0,0,"Kazakhstan 91-NA","16/12/1991","31/12/2010",19,12,0,0,0,0,"personal",0,1,0,0
"3396",705,2004,7052004,"Kazakhstan 2004","KZK","Kazakhstan","Central Asia","Asia",70501,0,0,"Multiparty","Multiparty",14,13,1,1,1,"Nursultan Nazarbayev",0,"",0,0,0,"Kazakhstan 91-NA","16/12/1991","31/12/2010",19,13,0,0,0,0,"personal",0,1,0,0
"3397",705,2005,7052005,"Kazakhstan 2005","KZK","Kazakhstan","Central Asia","Asia",70501,0,0,"Multiparty","Multiparty",15,14,1,1,1,"Nursultan Nazarbayev",0,"",0,0,0,"Kazakhstan 91-NA","16/12/1991","31/12/2010",19,14,0,0,0,0,"personal",0,1,0,0
"3398",705,2006,7052006,"Kazakhstan 2006","KZK","Kazakhstan","Central Asia","Asia",70501,0,0,"Multiparty","Multiparty",16,15,1,1,1,"Nursultan Nazarbayev",0,"",0,0,0,"Kazakhstan 91-NA","16/12/1991","31/12/2010",19,15,0,0,0,0,"personal",0,1,0,0
"3399",705,2007,7052007,"Kazakhstan 2007","KZK","Kazakhstan","Central Asia","Asia",70501,0,0,"Multiparty","Multiparty",17,16,1,1,1,"Nursultan Nazarbayev",0,"",0,0,0,"Kazakhstan 91-NA","16/12/1991","31/12/2010",19,16,0,0,0,0,"personal",0,1,0,0
"3400",705,2008,7052008,"Kazakhstan 2008","KZK","Kazakhstan","Central Asia","Asia",70501,0,0,"Multiparty","Multiparty",18,17,1,1,1,"Nursultan Nazarbayev",0,"",0,0,0,"Kazakhstan 91-NA","16/12/1991","31/12/2010",19,17,0,0,0,0,"personal",0,1,0,0
"3401",705,2009,7052009,"Kazakhstan 2009","KZK","Kazakhstan","Central Asia","Asia",70501,0,0,"Multiparty","Multiparty",19,18,1,1,1,"Nursultan Nazarbayev",0,"",0,0,0,"Kazakhstan 91-NA","16/12/1991","31/12/2010",19,18,0,0,0,0,"personal",0,1,0,0
"3402",705,2010,7052010,"Kazakhstan 2010","KZK","Kazakhstan","Central Asia","Asia",70501,0,0,"Multiparty","Multiparty",20,19,1,1,1,"Nursultan Nazarbayev",0,"",0,0,0,"Kazakhstan 91-NA","16/12/1991","31/12/2010",19,19,0,0,0,0,"personal",0,1,0,0
"3403",710,1950,7101950,"China 1950","CHN","China","Eastern Asia","Asia",71001,0,0,"Single Party","Single Party",2,1,1,1,1,"Mao Zedong",0,"10.01.1949",0,0,0,"China 49-NA","22/01/1949","31/12/2010",61,1,0,0,0,0,"party-based",1,0,0,0
"3404",710,1951,7101951,"China 1951","CHN","China","Eastern Asia","Asia",71001,0,0,"Single Party","Single Party",3,2,1,1,1,"Mao Zedong",0,"",0,0,0,"China 49-NA","22/01/1949","31/12/2010",61,2,0,0,0,0,"party-based",1,0,0,0
"3405",710,1952,7101952,"China 1952","CHN","China","Eastern Asia","Asia",71001,0,0,"Single Party","Single Party",4,3,1,1,1,"Mao Zedong",0,"",0,0,0,"China 49-NA","22/01/1949","31/12/2010",61,3,0,0,0,0,"party-based",1,0,0,0
"3406",710,1953,7101953,"China 1953","CHN","China","Eastern Asia","Asia",71001,0,0,"Single Party","Single Party",5,4,1,1,1,"Mao Zedong",0,"",0,0,0,"China 49-NA","22/01/1949","31/12/2010",61,4,0,0,0,0,"party-based",1,0,0,0
"3407",710,1954,7101954,"China 1954","CHN","China","Eastern Asia","Asia",71001,0,0,"Single Party","Single Party",6,5,1,1,1,"Mao Zedong",0,"",0,0,0,"China 49-NA","22/01/1949","31/12/2010",61,5,0,0,0,0,"party-based",1,0,0,0
"3408",710,1955,7101955,"China 1955","CHN","China","Eastern Asia","Asia",71001,0,0,"Single Party","Single Party",7,6,1,1,1,"Mao Zedong",0,"",0,0,0,"China 49-NA","22/01/1949","31/12/2010",61,6,0,0,0,0,"party-based",1,0,0,0
"3409",710,1956,7101956,"China 1956","CHN","China","Eastern Asia","Asia",71001,0,0,"Single Party","Single Party",8,7,1,1,1,"Mao Zedong",0,"",0,0,0,"China 49-NA","22/01/1949","31/12/2010",61,7,0,0,0,0,"party-based",1,0,0,0
"3410",710,1957,7101957,"China 1957","CHN","China","Eastern Asia","Asia",71001,0,0,"Single Party","Single Party",9,8,1,1,1,"Mao Zedong",0,"",0,0,0,"China 49-NA","22/01/1949","31/12/2010",61,8,0,0,0,0,"party-based",1,0,0,0
"3411",710,1958,7101958,"China 1958","CHN","China","Eastern Asia","Asia",71001,0,0,"Single Party","Single Party",10,9,1,1,1,"Mao Zedong",0,"",0,0,0,"China 49-NA","22/01/1949","31/12/2010",61,9,0,0,0,0,"party-based",1,0,0,0
"3412",710,1959,7101959,"China 1959","CHN","China","Eastern Asia","Asia",71001,0,0,"Single Party","Single Party",11,10,1,1,1,"Mao Zedong",0,"",0,0,0,"China 49-NA","22/01/1949","31/12/2010",61,10,0,0,0,0,"party-based",1,0,0,0
"3413",710,1960,7101960,"China 1960","CHN","China","Eastern Asia","Asia",71001,0,0,"Single Party","Single Party",12,11,1,1,1,"Mao Zedong",0,"",0,0,0,"China 49-NA","22/01/1949","31/12/2010",61,11,0,0,0,0,"party-based",1,0,0,0
"3414",710,1961,7101961,"China 1961","CHN","China","Eastern Asia","Asia",71001,0,0,"Single Party","Single Party",13,12,1,1,1,"Mao Zedong",0,"",0,0,0,"China 49-NA","22/01/1949","31/12/2010",61,12,0,0,0,0,"party-based",1,0,0,0
"3415",710,1962,7101962,"China 1962","CHN","China","Eastern Asia","Asia",71001,0,0,"Single Party","Single Party",14,13,1,1,1,"Mao Zedong",0,"",0,0,0,"China 49-NA","22/01/1949","31/12/2010",61,13,0,0,0,0,"party-based",1,0,0,0
"3416",710,1963,7101963,"China 1963","CHN","China","Eastern Asia","Asia",71001,0,0,"Single Party","Single Party",15,14,1,1,1,"Mao Zedong",0,"",0,0,0,"China 49-NA","22/01/1949","31/12/2010",61,14,0,0,0,0,"party-based",1,0,0,0
"3417",710,1964,7101964,"China 1964","CHN","China","Eastern Asia","Asia",71001,0,0,"Single Party","Single Party",16,15,1,1,1,"Mao Zedong",0,"",0,0,0,"China 49-NA","22/01/1949","31/12/2010",61,15,0,0,0,0,"party-based",1,0,0,0
"3418",710,1965,7101965,"China 1965","CHN","China","Eastern Asia","Asia",71001,0,0,"Single Party","Single Party",17,16,1,1,1,"Mao Zedong",0,"",0,0,0,"China 49-NA","22/01/1949","31/12/2010",61,16,0,0,0,0,"party-based",1,0,0,0
"3419",710,1966,7101966,"China 1966","CHN","China","Eastern Asia","Asia",71001,0,0,"Single Party","Single Party",18,17,2,2,1,"Mao Zedong",0,"",0,0,0,"China 49-NA","22/01/1949","31/12/2010",61,17,0,0,0,0,"party-based",1,0,0,0
"3420",710,1967,7101967,"China 1967","CHN","China","Eastern Asia","Asia",71001,0,0,"Single Party","Single Party",19,18,2,2,1,"Mao Zedong",0,"",0,0,0,"China 49-NA","22/01/1949","31/12/2010",61,18,0,0,0,0,"party-based",1,0,0,0
"3421",710,1968,7101968,"China 1968","CHN","China","Eastern Asia","Asia",71001,0,0,"Single Party","Single Party",20,19,2,2,1,"Mao Zedong",0,"",0,0,0,"China 49-NA","22/01/1949","31/12/2010",61,19,0,0,0,0,"party-based",1,0,0,0
"3422",710,1969,7101969,"China 1969","CHN","China","Eastern Asia","Asia",71001,0,0,"Single Party","Single Party",21,20,1,1,1,"Mao Zedong",0,"",0,0,0,"China 49-NA","22/01/1949","31/12/2010",61,20,0,0,0,0,"party-based",1,0,0,0
"3423",710,1970,7101970,"China 1970","CHN","China","Eastern Asia","Asia",71001,0,0,"Single Party","Single Party",22,21,1,1,1,"Mao Zedong",0,"",0,0,0,"China 49-NA","22/01/1949","31/12/2010",61,21,0,0,0,0,"party-based",1,0,0,0
"3424",710,1971,7101971,"China 1971","CHN","China","Eastern Asia","Asia",71001,0,0,"Single Party","Single Party",23,22,1,1,1,"Mao Zedong",0,"",0,0,0,"China 49-NA","22/01/1949","31/12/2010",61,22,0,0,0,0,"party-based",1,0,0,0
"3425",710,1972,7101972,"China 1972","CHN","China","Eastern Asia","Asia",71001,0,0,"Single Party","Single Party",24,23,1,1,1,"Mao Zedong",0,"",0,0,0,"China 49-NA","22/01/1949","31/12/2010",61,23,0,0,0,0,"party-based",1,0,0,0
"3426",710,1973,7101973,"China 1973","CHN","China","Eastern Asia","Asia",71001,0,0,"Single Party","Single Party",25,24,1,1,1,"Mao Zedong",0,"",0,0,0,"China 49-NA","22/01/1949","31/12/2010",61,24,0,0,0,0,"party-based",1,0,0,0
"3427",710,1974,7101974,"China 1974","CHN","China","Eastern Asia","Asia",71001,0,0,"Single Party","Single Party",26,25,1,1,1,"Mao Zedong",0,"",0,0,0,"China 49-NA","22/01/1949","31/12/2010",61,25,0,0,0,0,"party-based",1,0,0,0
"3428",710,1975,7101975,"China 1975","CHN","China","Eastern Asia","Asia",71001,0,0,"Single Party","Single Party",27,26,1,1,1,"Mao Zedong",0,"",0,0,0,"China 49-NA","22/01/1949","31/12/2010",61,26,0,0,0,0,"party-based",1,0,0,0
"3429",710,1976,7101976,"China 1976","CHN","China","Eastern Asia","Asia",71001,0,0,"Single Party","Single Party",28,27,1,1,0.931122449,"Hua Guofeng",0,"",0,0,0,"China 49-NA","22/01/1949","31/12/2010",61,27,0,0,0,0,"party-based",1,0,0,0
"3430",710,1977,7101977,"China 1977","CHN","China","Eastern Asia","Asia",71001,0,0,"Single Party","Single Party",29,28,1,1,0.871581451,"Hua Guofeng",0,"",0,0,0,"China 49-NA","22/01/1949","31/12/2010",61,28,0,0,0,0,"party-based",1,0,0,0
"3431",710,1978,7101978,"China 1978","CHN","China","Eastern Asia","Asia",71001,0,0,"Single Party","Single Party",30,29,1,1,0.815555556,"Deng Xiaoping",0,"",0,0,0,"China 49-NA","22/01/1949","31/12/2010",61,29,0,0,0,0,"party-based",1,0,0,0
"3432",710,1979,7101979,"China 1979","CHN","China","Eastern Asia","Asia",71001,0,0,"Single Party","Single Party",31,30,1,1,0.766909469,"Deng Xiaoping",0,"",0,0,0,"China 49-NA","22/01/1949","31/12/2010",61,30,0,0,0,0,"party-based",1,0,0,0
"3433",710,1980,7101980,"China 1980","CHN","China","Eastern Asia","Asia",71001,0,0,"Single Party","Single Party",32,31,1,1,0.724609375,"Deng Xiaoping",0,"",0,0,0,"China 49-NA","22/01/1949","31/12/2010",61,31,0,0,0,0,"party-based",1,0,0,0
"3434",710,1981,7101981,"China 1981","CHN","China","Eastern Asia","Asia",71001,0,0,"Single Party","Single Party",33,32,1,1,0.687786961,"Deng Xiaoping",0,"",0,0,0,"China 49-NA","22/01/1949","31/12/2010",61,32,0,0,0,0,"party-based",1,0,0,0
"3435",710,1982,7101982,"China 1982","CHN","China","Eastern Asia","Asia",71001,0,0,"Single Party","Single Party",34,33,1,1,0.655709343,"Deng Xiaoping",0,"",0,0,0,"China 49-NA","22/01/1949","31/12/2010",61,33,0,0,0,0,"party-based",1,0,0,0
"3436",710,1983,7101983,"China 1983","CHN","China","Eastern Asia","Asia",71001,0,0,"Single Party","Single Party",35,34,1,1,0.627755102,"Deng Xiaoping",0,"",0,0,0,"China 49-NA","22/01/1949","31/12/2010",61,34,0,0,0,0,"party-based",1,0,0,0
"3437",710,1984,7101984,"China 1984","CHN","China","Eastern Asia","Asia",71001,0,0,"Single Party","Single Party",36,35,1,1,0.603395062,"Deng Xiaoping",0,"",0,0,0,"China 49-NA","22/01/1949","31/12/2010",61,35,0,0,0,0,"party-based",1,0,0,0
"3438",710,1985,7101985,"China 1985","CHN","China","Eastern Asia","Asia",71001,0,0,"Single Party","Single Party",37,36,1,1,0.582176771,"Deng Xiaoping",0,"",0,0,0,"China 49-NA","22/01/1949","31/12/2010",61,36,0,0,0,0,"party-based",1,0,0,0
"3439",710,1986,7101986,"China 1986","CHN","China","Eastern Asia","Asia",71001,0,0,"Single Party","Single Party",38,37,1,1,0.563711911,"Deng Xiaoping",0,"",0,0,0,"China 49-NA","22/01/1949","31/12/2010",61,37,0,0,0,0,"party-based",1,0,0,0
